1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336.2574751,333.8977221,357.1321964,373.2537602,362.9295679,369.4928133,361.4598064,352.4919959,380.3494771,361.4598064,352.4919959,380.3494771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336.0141981,322.6128852,337.9708883,373.207061,357.3994205,361.1157651,356.9727236,342.8694746,367.4111075,356.9727236,342.8694746,367.4111075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322.9286096,304.619107,315.5516496,362.4117605,347.0758751,347.9217854,346.6720013,327.6960622,357.8722114,346.6720013,327.6960622,357.8722114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-157.6255272,-147.1227927,-159.0391982,-153.3768069,-140.6509081,-148.8751982,-174.1052022,-170.0122011,-172.4787444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-151.481573,-144.4817149,-158.1976813,-144.5016452,-140.0100808,-146.783122,-164.7044209,-166.5386856,-171.6698149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-152.2547634,-147.2227767,-158.5866048,-145.7843198,-140.5426758,-147.83414,-164.6983753,-168.7546616,-173.3993232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-155.337886,-149.5172662,-159.9608813,-146.4324965,-142.5943797,-149.0087762,-166.2652517,-171.3161506,-174.6096327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-156.5618157,-151.3154258,-161.7880963,-148.2118965,-145.3150819,-151.4761952,-169.3346941,-173.222799,-178.2746403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351.0287683,354.7089183,422.6809041,345.0208413,355.086316,360,375.69823,410.8113641,414.9695649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379.1181884,359.7847047,419.2887378,354.6769077,339.4688122,350,394.1757411,407.3503216,402.821169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379.1217372,351.4882212,404.9296645,342.0319347,312.0624957,352.4322308,384.8849367,389.8076088,384.1300752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370.9425597,338.3487407,379.4426622,324.5615918,284.8095134,322.9435117,371.5015296,367.8855861,364.0420365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-127.6069352,-118.5899832,-127.0913307,-141.8383624,-132.9376787,-145.2559903,-144.7382793,-137.8931899,-137.5800922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-120.0600889,-115.0938375,-125.6099497,-132.4873693,-129.0185371,-144.1031823,-134.6464172,-135.2972079,-136.3676364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-120.773367,-115.9013303,-124.8083282,-132.3322483,-130.6672313,-146.2012517,-135.7550711,-138.7536952,-137.6500557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.1232697,-116.8735841,-127.0804915,-135.3657798,-133.1075553,-146.8376322,-136.8565158,-138.7536952,-137.9439078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.8365579,-119.541713,-127.0804915,-137.4292028,-134.9378785,-149.6808261,-139.7961647,-141.373644,-140.8395819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.4689458,339.6961776,380.4210526,382.4643166,384.2274755,461.9545328,383.3134121,416.3752827,427.6903828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381.9327116,346.0724277,376.861708,390.7167692,366.2856444,436.8589643,397.5704188,396.8538207,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379.8808724,333.7493525,357.0574249,369.1359437,334.2489789,398.3741386,382.8608933,376.4497221,379.5643763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.6379542,310.9485463,327.817326,347.1588773,296.7929245,353.4984432,356.704387,348.2093355,347.2679356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-102.9614372,-90.54084104,,-114.9766078,-105.8169841,-104.5273524,-113.455212,-112.3475861,-111.3405198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-91.77694498,-86.88747846,,-103.3627537,-101.0977334,-101.3400097,-102.6966113,-107.5667867,-107.8676332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-90.72547236,-87.74377786,,-104.2116639,-101.5462928,-101.1317667,-101.7885189,-108.1457827,-107.6229782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-90.67038434,-88.80753053,,-104.1160298,-102.3691384,-101.1767557,-102.2919997,-109.3232633,-106.5658727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-92.91818648,-89.30341115,,-105.0893969,-103.659992,-102.1099158,-102.2233259,-109.1868438,-107.5048868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.5271765,418.4654088,,419.1779315,445.5741048,449.3483403,397.3146791,425.6612191,443.6446937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318.715367,404.2409565,,430.617197,434.2696857,432.4350641,401.7765985,412.5726202,430.127386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312.7327124,379.2268552,,423.442724,414.6499526,408.7119638,389.3957906,394.2978944,411.2397504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310.9280907,354.4976459,,405.872429,389.9931826,384.5769201,375.6717793,372.4030433,387.0917419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
